HH_ID,JTOUR_ID,NUMBER_HH,PERSON_1,PERSON_2,PERSON_3,PERSON_4,PERSON_5,PERSON_6,PERSON_7,PERSON_8,PERSON_9,COMPOSITION,JOINT_PURP
19478482,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19484546,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,1,1
19485949,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19486010,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19490221,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,3
19490276,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19490898,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19492528,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19492971,1,4,1,3,4,5,nan,nan,nan,nan,nan,3,9
19497346,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,5
19499631,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19501597,1,3,1,5,6,nan,nan,nan,nan,nan,nan,3,6
19512540,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19515584,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19516070,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,6
19516070,2,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19516596,1,4,2,3,4,5,nan,nan,nan,nan,nan,3,8
19523172,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19531200,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19533331,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19535644,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,7
19541758,1,4,1,3,4,5,nan,nan,nan,nan,nan,3,8
19541833,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,6
19541833,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19542169,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19544066,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19544066,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19544066,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,9
19555128,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,6
19555774,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,4
19556296,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19562033,1,2,1,5,nan,nan,nan,nan,nan,nan,nan,3,1
19563008,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,7
19563651,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19564895,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,3
19565708,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19566611,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19567856,1,3,2,3,5,nan,nan,nan,nan,nan,nan,3,7
19567856,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,9
19569953,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,8
19570817,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19577180,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,6
19577180,2,5,1,2,3,4,5,nan,nan,nan,nan,3,9
19579668,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19581318,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,3
19593600,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,9
19593600,2,4,1,2,3,4,nan,nan,nan,nan,nan,3,8
19593911,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,8
19595665,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19596375,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,3
19600376,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19601368,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19601368,2,4,1,2,3,4,nan,nan,nan,nan,nan,3,7
19603877,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,6
19604005,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3,3
19605021,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19607715,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,3
19608972,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19608972,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19612108,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19612108,2,3,1,3,4,nan,nan,nan,nan,nan,nan,3,5
19617534,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19621348,1,5,1,2,3,4,5,nan,nan,nan,nan,3,1
19623597,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19628313,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,5
19628968,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19635141,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,7
19636036,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,8
19639086,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19640011,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,3
19640011,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,3
19640312,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19640312,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19646650,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19647656,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19651883,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19652023,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,3
19655158,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,8
19655295,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,9
19661332,1,2,4,5,nan,nan,nan,nan,nan,nan,nan,2,3
19662321,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,4
19662486,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19668155,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19670498,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19670552,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19672594,1,5,1,2,3,4,5,nan,nan,nan,nan,3,7
19673839,1,4,1,3,4,5,nan,nan,nan,nan,nan,3,4
19674922,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19675201,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19676534,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19679411,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19679411,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19683989,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,6
19684478,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,9
19688698,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19689838,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19690182,1,6,2,3,4,5,6,7,nan,nan,nan,3,4
19691529,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,8
19691529,2,3,1,3,4,nan,nan,nan,nan,nan,nan,3,7
19694342,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19696736,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19697145,1,4,2,3,4,5,nan,nan,nan,nan,nan,3,9
19697145,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,5
19701504,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,3
19703323,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19704065,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,3
19705217,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,5
19710722,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19715176,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19716713,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19717676,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19720085,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19723086,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19724480,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19724480,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19724480,3,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19724893,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19724910,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19725383,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19728538,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19732153,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,5
19732153,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,7
19732478,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19732853,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19734189,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,1
19734971,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,7
19738253,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19738253,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,9
19741890,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19746537,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,8
19746537,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,7
19747911,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,5
19748262,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,7
19749714,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19755333,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19758080,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,9
19759003,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,8
19759003,2,3,1,3,4,nan,nan,nan,nan,nan,nan,3,8
19760298,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19761666,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19762262,1,2,1,5,nan,nan,nan,nan,nan,nan,nan,3,4
19763514,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,8
19764226,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19764320,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19765141,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19765141,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,7
19766433,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19769255,1,4,1,3,4,5,nan,nan,nan,nan,nan,3,4
19770196,1,4,1,4,5,6,nan,nan,nan,nan,nan,3,4
19770196,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19771147,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,5
19771910,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19775305,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19781135,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19781245,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19786698,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19793253,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,5
19794206,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19797195,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,5
19802634,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19802678,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19803423,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,1
19804336,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,5
19805175,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19805175,2,4,1,2,3,4,nan,nan,nan,nan,nan,3,5
19805561,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19810646,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19815502,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19821791,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,5
19821791,2,3,1,3,4,nan,nan,nan,nan,nan,nan,3,6
19827786,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19827786,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19827875,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19831836,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19834566,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,5
19846099,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19847386,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,4
19847386,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,8
19850392,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19851890,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,3
19851890,2,2,3,4,nan,nan,nan,nan,nan,nan,nan,3,4
19853457,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3,6
19855140,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19857031,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19857353,1,4,2,4,5,6,nan,nan,nan,nan,nan,3,5
19857758,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19858733,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19858733,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19858733,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19865036,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19865036,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19866959,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19872407,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,9
19874475,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19875359,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19876001,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19876001,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19877934,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19877934,2,3,1,2,3,nan,nan,nan,nan,nan,nan,3,8
19883559,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,5
19885506,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19885506,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19902676,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19903353,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19903981,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19916908,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19921158,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,4
19922127,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,2,3
19927429,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19929711,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,8
19932595,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19932595,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19932785,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,2,3
19933094,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,6
19933097,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19933393,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19935571,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19938725,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19939528,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19944210,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19944942,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19945144,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19951608,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19951608,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19953586,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19953586,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,3
19958353,1,2,1,5,nan,nan,nan,nan,nan,nan,nan,3,8
19958353,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,6
19963588,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19964654,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,8
19964791,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19968306,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19970869,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19978750,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19978815,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,4
19981082,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19987618,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19991156,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19993829,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,6
19993829,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19995781,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19997651,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19998409,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19999572,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19999572,2,3,1,3,4,nan,nan,nan,nan,nan,nan,3,7
