tripmode,tourmode,purpose,value,grp_var
10,Taxi,univ,0.0,univtourmode9
10,Taxi,work,0.0,worktourmode9
10,Taxi,atwork,0.0,atworktourmode9
10,Auto SOV,idisc,0.0,idisctourmode4
10,Auto SOV,imain,0.0,imaintourmode4
10,Auto SOV,jdisc,0.0,jdisctourmode4
10,Auto SOV,jmain,0.0,jmaintourmode4
10,Auto SOV,schl,0.0,schltourmode4
10,Auto SOV,total,0.0,totaltourmode4
10,Auto SOV,univ,0.0,univtourmode4
10,Auto SOV,work,0.0,worktourmode4
10,Auto SOV,atwork,0.0,atworktourmode4
10,Walk-Transit,idisc,0.0,idisctourmode6
10,Walk-Transit,imain,0.0,imaintourmode6
10,Walk-Transit,jdisc,0.0,jdisctourmode6
10,Walk-Transit,jmain,0.0,jmaintourmode6
10,Walk-Transit,schl,0.0,schltourmode6
10,Walk-Transit,total,0.0,totaltourmode6
10,Walk-Transit,univ,0.0,univtourmode6
10,Walk-Transit,work,0.0,worktourmode6
10,Walk-Transit,atwork,0.0,atworktourmode6
1,Total,idisc,1137308.0,idiscTotal
1,Total,imain,3101671.0,imainTotal
1,Total,jdisc,0.0,jdiscTotal
1,Total,jmain,0.0,jmainTotal
1,Total,schl,43992.0,schlTotal
1,Total,total,6945505.0,totalTotal
1,Total,univ,49332.0,univTotal
1,Total,work,2358254.0,workTotal
1,Total,atwork,254947.0,atworkTotal
1,Bike/Moped,idisc,0.0,idisctourmode5
1,Bike/Moped,imain,0.0,imaintourmode5
1,Bike/Moped,jdisc,0.0,jdisctourmode5
1,Bike/Moped,jmain,0.0,jmaintourmode5
1,Bike/Moped,schl,0.0,schltourmode5
1,Bike/Moped,total,0.0,totaltourmode5
1,Bike/Moped,univ,0.0,univtourmode5
1,Bike/Moped,work,0.0,worktourmode5
1,Bike/Moped,atwork,0.0,atworktourmode5
1,Auto 2 Person,idisc,111173.0,idisctourmode2
1,Auto 2 Person,imain,467111.0,imaintourmode2
1,Auto 2 Person,jdisc,0.0,jdisctourmode2
1,Auto 2 Person,jmain,0.0,jmaintourmode2
1,Auto 2 Person,schl,6316.0,schltourmode2
1,Auto 2 Person,total,899390.0,totaltourmode2
1,Auto 2 Person,univ,1618.0,univtourmode2
1,Auto 2 Person,work,302224.0,worktourmode2
1,Auto 2 Person,atwork,10948.0,atworktourmode2
1,Auto 3+ Person,idisc,48773.0,idisctourmode3
1,Auto 3+ Person,imain,212444.0,imaintourmode3
1,Auto 3+ Person,jdisc,0.0,jdisctourmode3
1,Auto 3+ Person,jmain,0.0,jmaintourmode3
1,Auto 3+ Person,schl,4308.0,schltourmode3
1,Auto 3+ Person,total,414650.0,totaltourmode3
1,Auto 3+ Person,univ,5826.0,univtourmode3
1,Auto 3+ Person,work,142726.0,worktourmode3
1,Auto 3+ Person,atwork,572.0,atworktourmode3
1,KNR-Transit,idisc,0.0,idisctourmode8
1,KNR-Transit,imain,0.0,imaintourmode8
1,KNR-Transit,jdisc,0.0,jdisctourmode8
1,KNR-Transit,jmain,0.0,jmaintourmode8
1,KNR-Transit,schl,0.0,schltourmode8
1,KNR-Transit,total,0.0,totaltourmode8
1,KNR-Transit,univ,0.0,univtourmode8
1,KNR-Transit,work,0.0,worktourmode8
1,KNR-Transit,atwork,0.0,atworktourmode8
1,PNR-Transit,idisc,0.0,idisctourmode7
1,PNR-Transit,imain,0.0,imaintourmode7
1,PNR-Transit,jdisc,0.0,jdisctourmode7
1,PNR-Transit,jmain,0.0,jmaintourmode7
1,PNR-Transit,schl,0.0,schltourmode7
1,PNR-Transit,total,0.0,totaltourmode7
1,PNR-Transit,univ,0.0,univtourmode7
1,PNR-Transit,work,0.0,worktourmode7
1,PNR-Transit,atwork,0.0,atworktourmode7
1,School Bus,idisc,0.0,idisctourmode10
1,School Bus,imain,0.0,imaintourmode10
1,School Bus,jdisc,0.0,jdisctourmode10
1,School Bus,jmain,0.0,jmaintourmode10
1,School Bus,schl,2714.0,schltourmode10
1,School Bus,total,2714.0,totaltourmode10
1,School Bus,univ,0.0,univtourmode10
1,School Bus,work,0.0,worktourmode10
1,School Bus,atwork,0.0,atworktourmode10
1,Auto SOV,idisc,977362.0,idisctourmode1
1,Auto SOV,imain,2422116.0,imaintourmode1
1,Auto SOV,jdisc,0.0,jdisctourmode1
1,Auto SOV,jmain,0.0,jmaintourmode1
1,Auto SOV,schl,30654.0,schltourmode1
1,Auto SOV,total,5628751.0,totaltourmode1
1,Auto SOV,univ,41888.0,univtourmode1
1,Auto SOV,work,1913304.0,worktourmode1
1,Auto SOV,atwork,243427.0,atworktourmode1
1,Taxi,idisc,0.0,idisctourmode9
1,Taxi,imain,0.0,imaintourmode9
1,Taxi,jdisc,0.0,jdisctourmode9
1,Taxi,jmain,0.0,jmaintourmode9
1,Taxi,schl,0.0,schltourmode9
1,Taxi,total,0.0,totaltourmode9
1,Taxi,univ,0.0,univtourmode9
1,Taxi,work,0.0,worktourmode9
1,Taxi,atwork,0.0,atworktourmode9
1,Auto SOV,idisc,0.0,idisctourmode4
1,Auto SOV,imain,0.0,imaintourmode4
1,Auto SOV,jdisc,0.0,jdisctourmode4
1,Auto SOV,jmain,0.0,jmaintourmode4
1,Auto SOV,schl,0.0,schltourmode4
1,Auto SOV,total,0.0,totaltourmode4
1,Auto SOV,univ,0.0,univtourmode4
1,Auto SOV,work,0.0,worktourmode4
1,Auto SOV,atwork,0.0,atworktourmode4
1,Walk-Transit,idisc,0.0,idisctourmode6
1,Walk-Transit,imain,0.0,imaintourmode6
1,Walk-Transit,jdisc,0.0,jdisctourmode6
1,Walk-Transit,jmain,0.0,jmaintourmode6
1,Walk-Transit,schl,0.0,schltourmode6
1,Walk-Transit,total,0.0,totaltourmode6
1,Walk-Transit,univ,0.0,univtourmode6
1,Walk-Transit,work,0.0,worktourmode6
1,Walk-Transit,atwork,0.0,atworktourmode6
9,Total,idisc,10401.0,idiscTotal
9,Total,imain,15802.0,imainTotal
9,Total,jdisc,473.0,jdiscTotal
9,Total,jmain,112.0,jmainTotal
9,Total,schl,1857.0,schlTotal
9,Total,total,35597.0,totalTotal
9,Total,univ,71.0,univTotal
9,Total,work,5058.0,workTotal
9,Total,atwork,500.0,atworkTotal
9,Bike/Moped,idisc,0.0,idisctourmode5
9,Bike/Moped,imain,0.0,imaintourmode5
9,Bike/Moped,jdisc,0.0,jdisctourmode5
9,Bike/Moped,jmain,0.0,jmaintourmode5
9,Bike/Moped,schl,0.0,schltourmode5
9,Bike/Moped,total,0.0,totaltourmode5
9,Bike/Moped,univ,0.0,univtourmode5
9,Bike/Moped,work,0.0,worktourmode5
9,Bike/Moped,atwork,0.0,atworktourmode5
9,Auto 2 Person,idisc,549.0,idisctourmode2
9,Auto 2 Person,imain,2479.0,imaintourmode2
9,Auto 2 Person,jdisc,0.0,jdisctourmode2
9,Auto 2 Person,jmain,0.0,jmaintourmode2
9,Auto 2 Person,schl,0.0,schltourmode2
9,Auto 2 Person,total,3359.0,totaltourmode2
9,Auto 2 Person,univ,0.0,univtourmode2
9,Auto 2 Person,work,332.0,worktourmode2
9,Auto 2 Person,atwork,0.0,atworktourmode2
9,Auto 3+ Person,idisc,664.0,idisctourmode3
9,Auto 3+ Person,imain,831.0,imaintourmode3
9,Auto 3+ Person,jdisc,13.0,jdisctourmode3
9,Auto 3+ Person,jmain,0.0,jmaintourmode3
9,Auto 3+ Person,schl,12.0,schltourmode3
9,Auto 3+ Person,total,1584.0,totaltourmode3
9,Auto 3+ Person,univ,0.0,univtourmode3
9,Auto 3+ Person,work,47.0,worktourmode3
9,Auto 3+ Person,atwork,17.0,atworktourmode3
9,KNR-Transit,idisc,16.0,idisctourmode8
9,KNR-Transit,imain,0.0,imaintourmode8
9,KNR-Transit,jdisc,0.0,jdisctourmode8
9,KNR-Transit,jmain,0.0,jmaintourmode8
9,KNR-Transit,schl,0.0,schltourmode8
9,KNR-Transit,total,131.0,totaltourmode8
9,KNR-Transit,univ,0.0,univtourmode8
9,KNR-Transit,work,358.0,worktourmode8
9,KNR-Transit,atwork,0.0,atworktourmode8
9,PNR-Transit,idisc,0.0,idisctourmode7
9,PNR-Transit,imain,48.0,imaintourmode7
9,PNR-Transit,jdisc,0.0,jdisctourmode7
9,PNR-Transit,jmain,0.0,jmaintourmode7
9,PNR-Transit,schl,0.0,schltourmode7
9,PNR-Transit,total,712.0,totaltourmode7
9,PNR-Transit,univ,0.0,univtourmode7
9,PNR-Transit,work,0.0,worktourmode7
9,PNR-Transit,atwork,0.0,atworktourmode7
9,School Bus,idisc,0.0,idisctourmode10
9,School Bus,imain,0.0,imaintourmode10
9,School Bus,jdisc,0.0,jdisctourmode10
9,School Bus,jmain,0.0,jmaintourmode10
9,School Bus,schl,26.0,schltourmode10
9,School Bus,total,26.0,totaltourmode10
9,School Bus,univ,0.0,univtourmode10
9,School Bus,work,0.0,worktourmode10
9,School Bus,atwork,0.0,atworktourmode10
9,Auto SOV,idisc,1025.0,idisctourmode1
9,Auto SOV,imain,740.0,imaintourmode1
9,Auto SOV,jdisc,0.0,jdisctourmode1
9,Auto SOV,jmain,0.0,jmaintourmode1
9,Auto SOV,schl,0.0,schltourmode1
9,Auto SOV,total,2068.0,totaltourmode1
9,Auto SOV,univ,0.0,univtourmode1
9,Auto SOV,work,303.0,worktourmode1
9,Auto SOV,atwork,0.0,atworktourmode1
9,Taxi,idisc,7221.0,idisctourmode9
9,Taxi,imain,11282.0,imaintourmode9
9,Taxi,jdisc,460.0,jdisctourmode9
9,Taxi,jmain,101.0,jmaintourmode9
9,Taxi,schl,1819.0,schltourmode9
9,Taxi,total,24788.0,totaltourmode9
9,Taxi,univ,17.0,univtourmode9
9,Taxi,work,3405.0,worktourmode9
9,Taxi,atwork,483.0,atworktourmode9
9,Auto SOV,idisc,0.0,idisctourmode4
9,Auto SOV,imain,0.0,imaintourmode4
9,Auto SOV,jdisc,0.0,jdisctourmode4
9,Auto SOV,jmain,0.0,jmaintourmode4
9,Auto SOV,schl,0.0,schltourmode4
9,Auto SOV,total,0.0,totaltourmode4
9,Auto SOV,univ,0.0,univtourmode4
9,Auto SOV,work,0.0,worktourmode4
9,Auto SOV,atwork,0.0,atworktourmode4
9,Walk-Transit,idisc,926.0,idisctourmode6
9,Walk-Transit,imain,423.0,imaintourmode6
9,Walk-Transit,jdisc,0.0,jdisctourmode6
9,Walk-Transit,jmain,11.0,jmaintourmode6
9,Walk-Transit,schl,0.0,schltourmode6
9,Walk-Transit,total,2929.0,totaltourmode6
9,Walk-Transit,univ,54.0,univtourmode6
9,Walk-Transit,work,613.0,worktourmode6
9,Walk-Transit,atwork,0.0,atworktourmode6
4,Total,idisc,492988.0,idiscTotal
4,Total,imain,287594.0,imainTotal
4,Total,jdisc,63287.0,jdiscTotal
4,Total,jmain,14176.0,jmainTotal
4,Total,schl,26748.0,schlTotal
4,Total,total,1138406.0,totalTotal
4,Total,univ,25614.0,univTotal
4,Total,work,114112.0,workTotal
4,Total,atwork,112430.0,atworkTotal
4,Bike/Moped,idisc,0.0,idisctourmode5
4,Bike/Moped,imain,0.0,imaintourmode5
4,Bike/Moped,jdisc,0.0,jdisctourmode5
4,Bike/Moped,jmain,0.0,jmaintourmode5
4,Bike/Moped,schl,0.0,schltourmode5
4,Bike/Moped,total,0.0,totaltourmode5
4,Bike/Moped,univ,0.0,univtourmode5
4,Bike/Moped,work,0.0,worktourmode5
4,Bike/Moped,atwork,0.0,atworktourmode5
4,Auto 2 Person,idisc,36367.0,idisctourmode2
4,Auto 2 Person,imain,45120.0,imaintourmode2
4,Auto 2 Person,jdisc,903.0,jdisctourmode2
4,Auto 2 Person,jmain,979.0,jmaintourmode2
4,Auto 2 Person,schl,3978.0,schltourmode2
4,Auto 2 Person,total,104823.0,totaltourmode2
4,Auto 2 Person,univ,2649.0,univtourmode2
4,Auto 2 Person,work,14246.0,worktourmode2
4,Auto 2 Person,atwork,579.0,atworktourmode2
4,Auto 3+ Person,idisc,29186.0,idisctourmode3
4,Auto 3+ Person,imain,21955.0,imaintourmode3
4,Auto 3+ Person,jdisc,964.0,jdisctourmode3
4,Auto 3+ Person,jmain,406.0,jmaintourmode3
4,Auto 3+ Person,schl,3146.0,schltourmode3
4,Auto 3+ Person,total,65067.0,totaltourmode3
4,Auto 3+ Person,univ,16.0,univtourmode3
4,Auto 3+ Person,work,9004.0,worktourmode3
4,Auto 3+ Person,atwork,390.0,atworktourmode3
4,KNR-Transit,idisc,0.0,idisctourmode8
4,KNR-Transit,imain,0.0,imaintourmode8
4,KNR-Transit,jdisc,0.0,jdisctourmode8
4,KNR-Transit,jmain,0.0,jmaintourmode8
4,KNR-Transit,schl,0.0,schltourmode8
4,KNR-Transit,total,0.0,totaltourmode8
4,KNR-Transit,univ,0.0,univtourmode8
4,KNR-Transit,work,0.0,worktourmode8
4,KNR-Transit,atwork,0.0,atworktourmode8
4,PNR-Transit,idisc,0.0,idisctourmode7
4,PNR-Transit,imain,0.0,imaintourmode7
4,PNR-Transit,jdisc,0.0,jdisctourmode7
4,PNR-Transit,jmain,0.0,jmaintourmode7
4,PNR-Transit,schl,0.0,schltourmode7
4,PNR-Transit,total,0.0,totaltourmode7
4,PNR-Transit,univ,0.0,univtourmode7
4,PNR-Transit,work,0.0,worktourmode7
4,PNR-Transit,atwork,0.0,atworktourmode7
4,School Bus,idisc,0.0,idisctourmode10
4,School Bus,imain,0.0,imaintourmode10
4,School Bus,jdisc,0.0,jdisctourmode10
4,School Bus,jmain,0.0,jmaintourmode10
4,School Bus,schl,5704.0,schltourmode10
4,School Bus,total,5704.0,totaltourmode10
4,School Bus,univ,0.0,univtourmode10
4,School Bus,work,0.0,worktourmode10
4,School Bus,atwork,0.0,atworktourmode10
4,Auto SOV,idisc,33196.0,idisctourmode1
4,Auto SOV,imain,61001.0,imaintourmode1
4,Auto SOV,jdisc,0.0,jdisctourmode1
4,Auto SOV,jmain,0.0,jmaintourmode1
4,Auto SOV,schl,0.0,schltourmode1
4,Auto SOV,total,142472.0,totaltourmode1
4,Auto SOV,univ,7026.0,univtourmode1
4,Auto SOV,work,40338.0,worktourmode1
4,Auto SOV,atwork,911.0,atworktourmode1
4,Taxi,idisc,8883.0,idisctourmode9
4,Taxi,imain,2301.0,imaintourmode9
4,Taxi,jdisc,0.0,jdisctourmode9
4,Taxi,jmain,51.0,jmaintourmode9
4,Taxi,schl,75.0,schltourmode9
4,Taxi,total,11699.0,totaltourmode9
4,Taxi,univ,17.0,univtourmode9
4,Taxi,work,132.0,worktourmode9
4,Taxi,atwork,241.0,atworktourmode9
4,Auto SOV,idisc,369479.0,idisctourmode4
4,Auto SOV,imain,150285.0,imaintourmode4
4,Auto SOV,jdisc,61052.0,jdisctourmode4
4,Auto SOV,jmain,12692.0,jmaintourmode4
4,Auto SOV,schl,13537.0,schltourmode4
4,Auto SOV,total,748834.0,totaltourmode4
4,Auto SOV,univ,5539.0,univtourmode4
4,Auto SOV,work,26340.0,worktourmode4
4,Auto SOV,atwork,109909.0,atworktourmode4
4,Walk-Transit,idisc,15877.0,idisctourmode6
4,Walk-Transit,imain,6932.0,imaintourmode6
4,Walk-Transit,jdisc,368.0,jdisctourmode6
4,Walk-Transit,jmain,48.0,jmaintourmode6
4,Walk-Transit,schl,308.0,schltourmode6
4,Walk-Transit,total,59807.0,totaltourmode6
4,Walk-Transit,univ,10367.0,univtourmode6
4,Walk-Transit,work,24052.0,worktourmode6
4,Walk-Transit,atwork,400.0,atworktourmode6
6,Total,idisc,32684.0,idiscTotal
6,Total,imain,24204.0,imainTotal
6,Total,jdisc,3317.0,jdiscTotal
6,Total,jmain,1578.0,jmainTotal
6,Total,schl,8512.0,schlTotal
6,Total,total,220994.0,totalTotal
6,Total,univ,35901.0,univTotal
6,Total,work,110478.0,workTotal
6,Total,atwork,4313.0,atworkTotal
6,Bike/Moped,idisc,0.0,idisctourmode5
6,Bike/Moped,imain,0.0,imaintourmode5
6,Bike/Moped,jdisc,0.0,jdisctourmode5
6,Bike/Moped,jmain,0.0,jmaintourmode5
6,Bike/Moped,schl,0.0,schltourmode5
6,Bike/Moped,total,0.0,totaltourmode5
6,Bike/Moped,univ,0.0,univtourmode5
6,Bike/Moped,work,0.0,worktourmode5
6,Bike/Moped,atwork,0.0,atworktourmode5
6,Auto 2 Person,idisc,0.0,idisctourmode2
6,Auto 2 Person,imain,0.0,imaintourmode2
6,Auto 2 Person,jdisc,0.0,jdisctourmode2
6,Auto 2 Person,jmain,0.0,jmaintourmode2
6,Auto 2 Person,schl,0.0,schltourmode2
6,Auto 2 Person,total,0.0,totaltourmode2
6,Auto 2 Person,univ,0.0,univtourmode2
6,Auto 2 Person,work,0.0,worktourmode2
6,Auto 2 Person,atwork,0.0,atworktourmode2
6,Auto 3+ Person,idisc,0.0,idisctourmode3
6,Auto 3+ Person,imain,0.0,imaintourmode3
6,Auto 3+ Person,jdisc,0.0,jdisctourmode3
6,Auto 3+ Person,jmain,0.0,jmaintourmode3
6,Auto 3+ Person,schl,0.0,schltourmode3
6,Auto 3+ Person,total,0.0,totaltourmode3
6,Auto 3+ Person,univ,0.0,univtourmode3
6,Auto 3+ Person,work,0.0,worktourmode3
6,Auto 3+ Person,atwork,0.0,atworktourmode3
6,KNR-Transit,idisc,0.0,idisctourmode8
6,KNR-Transit,imain,0.0,imaintourmode8
6,KNR-Transit,jdisc,0.0,jdisctourmode8
6,KNR-Transit,jmain,0.0,jmaintourmode8
6,KNR-Transit,schl,0.0,schltourmode8
6,KNR-Transit,total,0.0,totaltourmode8
6,KNR-Transit,univ,0.0,univtourmode8
6,KNR-Transit,work,0.0,worktourmode8
6,KNR-Transit,atwork,0.0,atworktourmode8
6,PNR-Transit,idisc,0.0,idisctourmode7
6,PNR-Transit,imain,0.0,imaintourmode7
6,PNR-Transit,jdisc,0.0,jdisctourmode7
6,PNR-Transit,jmain,0.0,jmaintourmode7
6,PNR-Transit,schl,0.0,schltourmode7
6,PNR-Transit,total,0.0,totaltourmode7
6,PNR-Transit,univ,0.0,univtourmode7
6,PNR-Transit,work,0.0,worktourmode7
6,PNR-Transit,atwork,0.0,atworktourmode7
6,School Bus,idisc,0.0,idisctourmode10
6,School Bus,imain,0.0,imaintourmode10
6,School Bus,jdisc,0.0,jdisctourmode10
6,School Bus,jmain,0.0,jmaintourmode10
6,School Bus,schl,0.0,schltourmode10
6,School Bus,total,0.0,totaltourmode10
6,School Bus,univ,0.0,univtourmode10
6,School Bus,work,0.0,worktourmode10
6,School Bus,atwork,0.0,atworktourmode10
6,Auto SOV,idisc,0.0,idisctourmode1
6,Auto SOV,imain,0.0,imaintourmode1
6,Auto SOV,jdisc,0.0,jdisctourmode1
6,Auto SOV,jmain,0.0,jmaintourmode1
6,Auto SOV,schl,0.0,schltourmode1
6,Auto SOV,total,0.0,totaltourmode1
6,Auto SOV,univ,0.0,univtourmode1
6,Auto SOV,work,0.0,worktourmode1
6,Auto SOV,atwork,0.0,atworktourmode1
6,Taxi,idisc,0.0,idisctourmode9
6,Taxi,imain,0.0,imaintourmode9
6,Taxi,jdisc,0.0,jdisctourmode9
6,Taxi,jmain,0.0,jmaintourmode9
6,Taxi,schl,0.0,schltourmode9
6,Taxi,total,0.0,totaltourmode9
6,Taxi,univ,0.0,univtourmode9
6,Taxi,work,0.0,worktourmode9
6,Taxi,atwork,0.0,atworktourmode9
6,Auto SOV,idisc,0.0,idisctourmode4
6,Auto SOV,imain,0.0,imaintourmode4
6,Auto SOV,jdisc,0.0,jdisctourmode4
6,Auto SOV,jmain,0.0,jmaintourmode4
6,Auto SOV,schl,0.0,schltourmode4
6,Auto SOV,total,0.0,totaltourmode4
6,Auto SOV,univ,0.0,univtourmode4
6,Auto SOV,work,0.0,worktourmode4
6,Auto SOV,atwork,0.0,atworktourmode4
6,Walk-Transit,idisc,32684.0,idisctourmode6
6,Walk-Transit,imain,24204.0,imaintourmode6
6,Walk-Transit,jdisc,3317.0,jdisctourmode6
6,Walk-Transit,jmain,1578.0,jmaintourmode6
6,Walk-Transit,schl,8512.0,schltourmode6
6,Walk-Transit,total,220994.0,totaltourmode6
6,Walk-Transit,univ,35901.0,univtourmode6
6,Walk-Transit,work,110478.0,worktourmode6
6,Walk-Transit,atwork,4313.0,atworktourmode6
