"tripmode","tourmode","purpose","value","grp_var"
"2","Auto 3+ Person","jmain",488,"jmaintourmode3"
"3","Auto 3+ Person","jmain",14005,"jmaintourmode3"
"4","Auto 3+ Person","jmain",291,"jmaintourmode3"
"5","Auto 3+ Person","jmain",0,"jmaintourmode3"
"6","Auto 3+ Person","jmain",0,"jmaintourmode3"
"7","Auto 3+ Person","jmain",0,"jmaintourmode3"
"8","Auto 3+ Person","jmain",18,"jmaintourmode3"
"9","Auto 3+ Person","jmain",0,"jmaintourmode3"
"1","Walk","jmain",0,"jmaintourmode4"
"10","Walk","jmain",0,"jmaintourmode4"
"2","Walk","jmain",0,"jmaintourmode4"
"3","Walk","jmain",0,"jmaintourmode4"
"4","Walk","jmain",787,"jmaintourmode4"
"5","Walk","jmain",0,"jmaintourmode4"
"6","Walk","jmain",0,"jmaintourmode4"
"7","Walk","jmain",0,"jmaintourmode4"
"8","Walk","jmain",9,"jmaintourmode4"
"9","Walk","jmain",0,"jmaintourmode4"
"1","Bike/Moped","jmain",0,"jmaintourmode5"
"10","Bike/Moped","jmain",0,"jmaintourmode5"
"2","Bike/Moped","jmain",0,"jmaintourmode5"
"3","Bike/Moped","jmain",0,"jmaintourmode5"
"4","Bike/Moped","jmain",76,"jmaintourmode5"
"5","Bike/Moped","jmain",996,"jmaintourmode5"
"6","Bike/Moped","jmain",0,"jmaintourmode5"
"7","Bike/Moped","jmain",0,"jmaintourmode5"
"8","Bike/Moped","jmain",0,"jmaintourmode5"
"9","Bike/Moped","jmain",0,"jmaintourmode5"
"1","Walk-Transit","jmain",0,"jmaintourmode6"
"10","Walk-Transit","jmain",0,"jmaintourmode6"
"2","Walk-Transit","jmain",2,"jmaintourmode6"
"3","Walk-Transit","jmain",10,"jmaintourmode6"
"4","Walk-Transit","jmain",6,"jmaintourmode6"
"5","Walk-Transit","jmain",0,"jmaintourmode6"
"6","Walk-Transit","jmain",0,"jmaintourmode6"
"7","Walk-Transit","jmain",0,"jmaintourmode6"
"8","Walk-Transit","jmain",0,"jmaintourmode6"
"9","Walk-Transit","jmain",0,"jmaintourmode6"
"1","Drive-Transit","jmain",0,"jmaintourmode7"
"10","Drive-Transit","jmain",0,"jmaintourmode7"
"2","Drive-Transit","jmain",0,"jmaintourmode7"
"3","Drive-Transit","jmain",0,"jmaintourmode7"
"4","Drive-Transit","jmain",0,"jmaintourmode7"
"5","Drive-Transit","jmain",0,"jmaintourmode7"
"6","Drive-Transit","jmain",0,"jmaintourmode7"
"7","Drive-Transit","jmain",10,"jmaintourmode7"
"8","Drive-Transit","jmain",54,"jmaintourmode7"
"9","Drive-Transit","jmain",0,"jmaintourmode7"
"1","School Bus","jmain",0,"jmaintourmode8"
"10","School Bus","jmain",0,"jmaintourmode8"
"2","School Bus","jmain",164,"jmaintourmode8"
"3","School Bus","jmain",699,"jmaintourmode8"
"4","School Bus","jmain",207,"jmaintourmode8"
"5","School Bus","jmain",0,"jmaintourmode8"
"6","School Bus","jmain",0,"jmaintourmode8"
"7","School Bus","jmain",0,"jmaintourmode8"
"8","School Bus","jmain",33,"jmaintourmode8"
"9","School Bus","jmain",0,"jmaintourmode8"
"1","Ride Hail","jmain",0,"jmaintourmode9"
"10","Ride Hail","jmain",0,"jmaintourmode9"
"2","Ride Hail","jmain",0,"jmaintourmode9"
"3","Ride Hail","jmain",0,"jmaintourmode9"
"4","Ride Hail","jmain",0,"jmaintourmode9"
"5","Ride Hail","jmain",0,"jmaintourmode9"
"6","Ride Hail","jmain",0,"jmaintourmode9"
"7","Ride Hail","jmain",0,"jmaintourmode9"
"8","Ride Hail","jmain",0,"jmaintourmode9"
"9","Ride Hail","jmain",0,"jmaintourmode9"
"1","tourmode10","jmain",0,"jmaintourmode10"
"10","tourmode10","jmain",0,"jmaintourmode10"
"2","tourmode10","jmain",0,"jmaintourmode10"
"3","tourmode10","jmain",0,"jmaintourmode10"
"4","tourmode10","jmain",0,"jmaintourmode10"
"5","tourmode10","jmain",0,"jmaintourmode10"
"6","tourmode10","jmain",0,"jmaintourmode10"
"7","tourmode10","jmain",0,"jmaintourmode10"
"8","tourmode10","jmain",0,"jmaintourmode10"
"9","tourmode10","jmain",0,"jmaintourmode10"
"1","Total","jmain",0,"jmainTotal"
"10","Total","jmain",0,"jmainTotal"
"2","Total","jmain",21844,"jmainTotal"
"3","Total","jmain",14714,"jmainTotal"
"4","Total","jmain",1367,"jmainTotal"
"5","Total","jmain",996,"jmainTotal"
"6","Total","jmain",0,"jmainTotal"
"7","Total","jmain",10,"jmainTotal"
"8","Total","jmain",114,"jmainTotal"
"9","Total","jmain",0,"jmainTotal"
"1","Auto SOV","jdisc",0,"jdisctourmode1"
"10","Auto SOV","jdisc",0,"jdisctourmode1"
"2","Auto SOV","jdisc",0,"jdisctourmode1"
"3","Auto SOV","jdisc",0,"jdisctourmode1"
"4","Auto SOV","jdisc",0,"jdisctourmode1"
"5","Auto SOV","jdisc",0,"jdisctourmode1"
"6","Auto SOV","jdisc",0,"jdisctourmode1"
"7","Auto SOV","jdisc",0,"jdisctourmode1"
"8","Auto SOV","jdisc",0,"jdisctourmode1"
"9","Auto SOV","jdisc",0,"jdisctourmode1"
"1","Auto 2 Person","jdisc",0,"jdisctourmode2"
"10","Auto 2 Person","jdisc",0,"jdisctourmode2"
"2","Auto 2 Person","jdisc",23390,"jdisctourmode2"
"3","Auto 2 Person","jdisc",0,"jdisctourmode2"
"4","Auto 2 Person","jdisc",4,"jdisctourmode2"
"5","Auto 2 Person","jdisc",0,"jdisctourmode2"
"6","Auto 2 Person","jdisc",0,"jdisctourmode2"
"7","Auto 2 Person","jdisc",0,"jdisctourmode2"
"8","Auto 2 Person","jdisc",0,"jdisctourmode2"
"9","Auto 2 Person","jdisc",0,"jdisctourmode2"
"1","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"10","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"2","Auto 3+ Person","jdisc",490,"jdisctourmode3"
"3","Auto 3+ Person","jdisc",16020,"jdisctourmode3"
"4","Auto 3+ Person","jdisc",366,"jdisctourmode3"
"5","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"6","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"7","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"8","Auto 3+ Person","jdisc",16,"jdisctourmode3"
"9","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"1","Walk","jdisc",0,"jdisctourmode4"
"10","Walk","jdisc",0,"jdisctourmode4"
"2","Walk","jdisc",0,"jdisctourmode4"
"3","Walk","jdisc",0,"jdisctourmode4"
"4","Walk","jdisc",1157,"jdisctourmode4"
"5","Walk","jdisc",0,"jdisctourmode4"
"6","Walk","jdisc",0,"jdisctourmode4"
"7","Walk","jdisc",0,"jdisctourmode4"
"8","Walk","jdisc",0,"jdisctourmode4"
"9","Walk","jdisc",0,"jdisctourmode4"
"1","Bike/Moped","jdisc",0,"jdisctourmode5"
"10","Bike/Moped","jdisc",0,"jdisctourmode5"
"2","Bike/Moped","jdisc",0,"jdisctourmode5"
"3","Bike/Moped","jdisc",0,"jdisctourmode5"
"4","Bike/Moped","jdisc",117,"jdisctourmode5"
"5","Bike/Moped","jdisc",946,"jdisctourmode5"
"6","Bike/Moped","jdisc",0,"jdisctourmode5"
"7","Bike/Moped","jdisc",0,"jdisctourmode5"
"8","Bike/Moped","jdisc",0,"jdisctourmode5"
"9","Bike/Moped","jdisc",0,"jdisctourmode5"
"1","Walk-Transit","jdisc",0,"jdisctourmode6"
"10","Walk-Transit","jdisc",0,"jdisctourmode6"
"2","Walk-Transit","jdisc",0,"jdisctourmode6"
"3","Walk-Transit","jdisc",6,"jdisctourmode6"
"4","Walk-Transit","jdisc",3,"jdisctourmode6"
"5","Walk-Transit","jdisc",0,"jdisctourmode6"
"6","Walk-Transit","jdisc",0,"jdisctourmode6"
"7","Walk-Transit","jdisc",0,"jdisctourmode6"
"8","Walk-Transit","jdisc",0,"jdisctourmode6"
"9","Walk-Transit","jdisc",0,"jdisctourmode6"
"1","Drive-Transit","jdisc",0,"jdisctourmode7"
"10","Drive-Transit","jdisc",0,"jdisctourmode7"
"2","Drive-Transit","jdisc",0,"jdisctourmode7"
"3","Drive-Transit","jdisc",0,"jdisctourmode7"
"4","Drive-Transit","jdisc",0,"jdisctourmode7"
"5","Drive-Transit","jdisc",0,"jdisctourmode7"
"6","Drive-Transit","jdisc",0,"jdisctourmode7"
"7","Drive-Transit","jdisc",11,"jdisctourmode7"
"8","Drive-Transit","jdisc",13,"jdisctourmode7"
"9","Drive-Transit","jdisc",0,"jdisctourmode7"
"1","School Bus","jdisc",0,"jdisctourmode8"
"10","School Bus","jdisc",0,"jdisctourmode8"
"2","School Bus","jdisc",146,"jdisctourmode8"
"3","School Bus","jdisc",1001,"jdisctourmode8"
"4","School Bus","jdisc",295,"jdisctourmode8"
"5","School Bus","jdisc",0,"jdisctourmode8"
"6","School Bus","jdisc",0,"jdisctourmode8"
"7","School Bus","jdisc",0,"jdisctourmode8"
"8","School Bus","jdisc",16,"jdisctourmode8"
"9","School Bus","jdisc",0,"jdisctourmode8"
"1","Ride Hail","jdisc",0,"jdisctourmode9"
"10","Ride Hail","jdisc",0,"jdisctourmode9"
"2","Ride Hail","jdisc",0,"jdisctourmode9"
"3","Ride Hail","jdisc",0,"jdisctourmode9"
"4","Ride Hail","jdisc",0,"jdisctourmode9"
"5","Ride Hail","jdisc",0,"jdisctourmode9"
"6","Ride Hail","jdisc",0,"jdisctourmode9"
"7","Ride Hail","jdisc",0,"jdisctourmode9"
"8","Ride Hail","jdisc",0,"jdisctourmode9"
"9","Ride Hail","jdisc",0,"jdisctourmode9"
"1","tourmode10","jdisc",0,"jdisctourmode10"
"10","tourmode10","jdisc",0,"jdisctourmode10"
"2","tourmode10","jdisc",0,"jdisctourmode10"
"3","tourmode10","jdisc",0,"jdisctourmode10"
"4","tourmode10","jdisc",0,"jdisctourmode10"
"5","tourmode10","jdisc",0,"jdisctourmode10"
"6","tourmode10","jdisc",0,"jdisctourmode10"
"7","tourmode10","jdisc",0,"jdisctourmode10"
"8","tourmode10","jdisc",0,"jdisctourmode10"
"9","tourmode10","jdisc",0,"jdisctourmode10"
"1","Total","jdisc",0,"jdiscTotal"
"10","Total","jdisc",0,"jdiscTotal"
"2","Total","jdisc",24026,"jdiscTotal"
"3","Total","jdisc",17027,"jdiscTotal"
"4","Total","jdisc",1942,"jdiscTotal"
"5","Total","jdisc",946,"jdiscTotal"
"6","Total","jdisc",0,"jdiscTotal"
"7","Total","jdisc",11,"jdiscTotal"
"8","Total","jdisc",45,"jdiscTotal"
"9","Total","jdisc",0,"jdiscTotal"
"1","Auto SOV","atwork",20762,"atworktourmode1"
"10","Auto SOV","atwork",0,"atworktourmode1"
"2","Auto SOV","atwork",0,"atworktourmode1"
"3","Auto SOV","atwork",0,"atworktourmode1"
"4","Auto SOV","atwork",399,"atworktourmode1"
"5","Auto SOV","atwork",0,"atworktourmode1"
"6","Auto SOV","atwork",0,"atworktourmode1"
"7","Auto SOV","atwork",0,"atworktourmode1"
"8","Auto SOV","atwork",2,"atworktourmode1"
"9","Auto SOV","atwork",0,"atworktourmode1"
"1","Auto 2 Person","atwork",1139,"atworktourmode2"
"10","Auto 2 Person","atwork",0,"atworktourmode2"
"2","Auto 2 Person","atwork",9811,"atworktourmode2"
"3","Auto 2 Person","atwork",0,"atworktourmode2"
"4","Auto 2 Person","atwork",58,"atworktourmode2"
"5","Auto 2 Person","atwork",0,"atworktourmode2"
"6","Auto 2 Person","atwork",0,"atworktourmode2"
"7","Auto 2 Person","atwork",0,"atworktourmode2"
"8","Auto 2 Person","atwork",2101,"atworktourmode2"
"9","Auto 2 Person","atwork",0,"atworktourmode2"
"1","Auto 3+ Person","atwork",577,"atworktourmode3"
"10","Auto 3+ Person","atwork",0,"atworktourmode3"
"2","Auto 3+ Person","atwork",2020,"atworktourmode3"
"3","Auto 3+ Person","atwork",4852,"atworktourmode3"
"4","Auto 3+ Person","atwork",56,"atworktourmode3"
"5","Auto 3+ Person","atwork",0,"atworktourmode3"
"6","Auto 3+ Person","atwork",0,"atworktourmode3"
"7","Auto 3+ Person","atwork",0,"atworktourmode3"
"8","Auto 3+ Person","atwork",1044,"atworktourmode3"
"9","Auto 3+ Person","atwork",0,"atworktourmode3"
"1","Walk","atwork",0,"atworktourmode4"
"10","Walk","atwork",0,"atworktourmode4"
"2","Walk","atwork",0,"atworktourmode4"
"3","Walk","atwork",0,"atworktourmode4"
"4","Walk","atwork",4042,"atworktourmode4"
"5","Walk","atwork",0,"atworktourmode4"
"6","Walk","atwork",0,"atworktourmode4"
"7","Walk","atwork",0,"atworktourmode4"
"8","Walk","atwork",1260,"atworktourmode4"
"9","Walk","atwork",0,"atworktourmode4"
"1","Bike/Moped","atwork",0,"atworktourmode5"
"10","Bike/Moped","atwork",0,"atworktourmode5"
"2","Bike/Moped","atwork",0,"atworktourmode5"
"3","Bike/Moped","atwork",0,"atworktourmode5"
"4","Bike/Moped","atwork",14,"atworktourmode5"
"5","Bike/Moped","atwork",32,"atworktourmode5"
"6","Bike/Moped","atwork",0,"atworktourmode5"
"7","Bike/Moped","atwork",0,"atworktourmode5"
"8","Bike/Moped","atwork",6,"atworktourmode5"
"9","Bike/Moped","atwork",0,"atworktourmode5"
"1","Walk-Transit","atwork",0,"atworktourmode6"
"10","Walk-Transit","atwork",0,"atworktourmode6"
"2","Walk-Transit","atwork",0,"atworktourmode6"
"3","Walk-Transit","atwork",10,"atworktourmode6"
"4","Walk-Transit","atwork",2,"atworktourmode6"
"5","Walk-Transit","atwork",0,"atworktourmode6"
"6","Walk-Transit","atwork",0,"atworktourmode6"
"7","Walk-Transit","atwork",0,"atworktourmode6"
"8","Walk-Transit","atwork",0,"atworktourmode6"
"9","Walk-Transit","atwork",0,"atworktourmode6"
"1","Drive-Transit","atwork",0,"atworktourmode7"
"10","Drive-Transit","atwork",0,"atworktourmode7"
"2","Drive-Transit","atwork",0,"atworktourmode7"
"3","Drive-Transit","atwork",0,"atworktourmode7"
"4","Drive-Transit","atwork",0,"atworktourmode7"
"5","Drive-Transit","atwork",0,"atworktourmode7"
"6","Drive-Transit","atwork",0,"atworktourmode7"
"7","Drive-Transit","atwork",0,"atworktourmode7"
"8","Drive-Transit","atwork",2,"atworktourmode7"
"9","Drive-Transit","atwork",0,"atworktourmode7"
"1","School Bus","atwork",0,"atworktourmode8"
"10","School Bus","atwork",0,"atworktourmode8"
"2","School Bus","atwork",0,"atworktourmode8"
"3","School Bus","atwork",161,"atworktourmode8"
"4","School Bus","atwork",23,"atworktourmode8"
"5","School Bus","atwork",0,"atworktourmode8"
"6","School Bus","atwork",0,"atworktourmode8"
"7","School Bus","atwork",0,"atworktourmode8"
"8","School Bus","atwork",61,"atworktourmode8"
"9","School Bus","atwork",0,"atworktourmode8"
"1","Ride Hail","atwork",0,"atworktourmode9"
"10","Ride Hail","atwork",0,"atworktourmode9"
"2","Ride Hail","atwork",0,"atworktourmode9"
"3","Ride Hail","atwork",0,"atworktourmode9"
"4","Ride Hail","atwork",0,"atworktourmode9"
"5","Ride Hail","atwork",0,"atworktourmode9"
"6","Ride Hail","atwork",0,"atworktourmode9"
"7","Ride Hail","atwork",0,"atworktourmode9"
"8","Ride Hail","atwork",0,"atworktourmode9"
"9","Ride Hail","atwork",0,"atworktourmode9"
"1","tourmode10","atwork",0,"atworktourmode10"
"10","tourmode10","atwork",0,"atworktourmode10"
"2","tourmode10","atwork",0,"atworktourmode10"
"3","tourmode10","atwork",0,"atworktourmode10"
"4","tourmode10","atwork",0,"atworktourmode10"
"5","tourmode10","atwork",0,"atworktourmode10"
"6","tourmode10","atwork",0,"atworktourmode10"
"7","tourmode10","atwork",0,"atworktourmode10"
"8","tourmode10","atwork",0,"atworktourmode10"
"9","tourmode10","atwork",0,"atworktourmode10"
"1","Total","atwork",22478,"atworkTotal"
"10","Total","atwork",0,"atworkTotal"
"2","Total","atwork",11831,"atworkTotal"
"3","Total","atwork",5023,"atworkTotal"
"4","Total","atwork",4594,"atworkTotal"
"5","Total","atwork",32,"atworkTotal"
"6","Total","atwork",0,"atworkTotal"
"7","Total","atwork",0,"atworkTotal"
"8","Total","atwork",4476,"atworkTotal"
"9","Total","atwork",0,"atworkTotal"
"1","Auto SOV","total",334745,"totaltourmode1"
"10","Auto SOV","total",0,"totaltourmode1"
"2","Auto SOV","total",0,"totaltourmode1"
"3","Auto SOV","total",0,"totaltourmode1"
"4","Auto SOV","total",6938,"totaltourmode1"
"5","Auto SOV","total",0,"totaltourmode1"
"6","Auto SOV","total",0,"totaltourmode1"
"7","Auto SOV","total",0,"totaltourmode1"
"8","Auto SOV","total",3535,"totaltourmode1"
"9","Auto SOV","total",0,"totaltourmode1"
"1","Auto 2 Person","total",49348,"totaltourmode2"
"10","Auto 2 Person","total",0,"totaltourmode2"
"2","Auto 2 Person","total",191734,"totaltourmode2"
"3","Auto 2 Person","total",0,"totaltourmode2"
"4","Auto 2 Person","total",6325,"totaltourmode2"
"5","Auto 2 Person","total",0,"totaltourmode2"
"6","Auto 2 Person","total",0,"totaltourmode2"
"7","Auto 2 Person","total",0,"totaltourmode2"
"8","Auto 2 Person","total",4896,"totaltourmode2"
"9","Auto 2 Person","total",0,"totaltourmode2"
"1","Auto 3+ Person","total",17971,"totaltourmode3"
"10","Auto 3+ Person","total",0,"totaltourmode3"
"2","Auto 3+ Person","total",39059,"totaltourmode3"
"3","Auto 3+ Person","total",136468,"totaltourmode3"
"4","Auto 3+ Person","total",6846,"totaltourmode3"
"5","Auto 3+ Person","total",0,"totaltourmode3"
"6","Auto 3+ Person","total",0,"totaltourmode3"
"7","Auto 3+ Person","total",0,"totaltourmode3"
"8","Auto 3+ Person","total",3616,"totaltourmode3"
"9","Auto 3+ Person","total",0,"totaltourmode3"
"1","Walk","total",0,"totaltourmode4"
"10","Walk","total",0,"totaltourmode4"
"2","Walk","total",0,"totaltourmode4"
"3","Walk","total",0,"totaltourmode4"
"4","Walk","total",23062,"totaltourmode4"
"5","Walk","total",0,"totaltourmode4"
"6","Walk","total",0,"totaltourmode4"
"7","Walk","total",0,"totaltourmode4"
"8","Walk","total",2111,"totaltourmode4"
"9","Walk","total",0,"totaltourmode4"
"1","Bike/Moped","total",0,"totaltourmode5"
"10","Bike/Moped","total",0,"totaltourmode5"
"2","Bike/Moped","total",0,"totaltourmode5"
"3","Bike/Moped","total",0,"totaltourmode5"
"4","Bike/Moped","total",3221,"totaltourmode5"
"5","Bike/Moped","total",20369,"totaltourmode5"
"6","Bike/Moped","total",0,"totaltourmode5"
"7","Bike/Moped","total",0,"totaltourmode5"
"8","Bike/Moped","total",615,"totaltourmode5"
"9","Bike/Moped","total",0,"totaltourmode5"
"1","Walk-Transit","total",0,"totaltourmode6"
"10","Walk-Transit","total",0,"totaltourmode6"
"2","Walk-Transit","total",922,"totaltourmode6"
"3","Walk-Transit","total",609,"totaltourmode6"
"4","Walk-Transit","total",1520,"totaltourmode6"
"5","Walk-Transit","total",0,"totaltourmode6"
"6","Walk-Transit","total",2589,"totaltourmode6"
"7","Walk-Transit","total",0,"totaltourmode6"
"8","Walk-Transit","total",1,"totaltourmode6"
"9","Walk-Transit","total",0,"totaltourmode6"
"1","Drive-Transit","total",0,"totaltourmode7"
"10","Drive-Transit","total",0,"totaltourmode7"
"2","Drive-Transit","total",0,"totaltourmode7"
"3","Drive-Transit","total",0,"totaltourmode7"
"4","Drive-Transit","total",0,"totaltourmode7"
"5","Drive-Transit","total",0,"totaltourmode7"
"6","Drive-Transit","total",0,"totaltourmode7"
"7","Drive-Transit","total",3193,"totaltourmode7"
"8","Drive-Transit","total",9502,"totaltourmode7"
"9","Drive-Transit","total",0,"totaltourmode7"
"1","School Bus","total",0,"totaltourmode8"
"10","School Bus","total",0,"totaltourmode8"
"2","School Bus","total",3151,"totaltourmode8"
"3","School Bus","total",4089,"totaltourmode8"
"4","School Bus","total",3802,"totaltourmode8"
"5","School Bus","total",0,"totaltourmode8"
"6","School Bus","total",0,"totaltourmode8"
"7","School Bus","total",0,"totaltourmode8"
"8","School Bus","total",1564,"totaltourmode8"
"9","School Bus","total",0,"totaltourmode8"
"1","Ride Hail","total",0,"totaltourmode9"
"10","Ride Hail","total",0,"totaltourmode9"
"2","Ride Hail","total",909,"totaltourmode9"
"3","Ride Hail","total",974,"totaltourmode9"
"4","Ride Hail","total",401,"totaltourmode9"
"5","Ride Hail","total",0,"totaltourmode9"
"6","Ride Hail","total",0,"totaltourmode9"
"7","Ride Hail","total",0,"totaltourmode9"
"8","Ride Hail","total",9082,"totaltourmode9"
"9","Ride Hail","total",18958,"totaltourmode9"
"1","tourmode10","total",0,"totaltourmode10"
"10","tourmode10","total",0,"totaltourmode10"
"2","tourmode10","total",0,"totaltourmode10"
"3","tourmode10","total",0,"totaltourmode10"
"4","tourmode10","total",0,"totaltourmode10"
"5","tourmode10","total",0,"totaltourmode10"
"6","tourmode10","total",0,"totaltourmode10"
"7","tourmode10","total",0,"totaltourmode10"
"8","tourmode10","total",0,"totaltourmode10"
"9","tourmode10","total",0,"totaltourmode10"
"1","Total","total",402064,"totalTotal"
"10","Total","total",0,"totalTotal"
"2","Total","total",235775,"totalTotal"
"3","Total","total",142140,"totalTotal"
"4","Total","total",52115,"totalTotal"
"5","Total","total",20369,"totalTotal"
"6","Total","total",2589,"totalTotal"
"7","Total","total",3193,"totalTotal"
"8","Total","total",34922,"totalTotal"
"9","Total","total",18958,"totalTotal"
