HH_ID,JTRIP_ID,NUMBER_HH,PERSON_1,PERSON_2,PERSON_3,PERSON_4,PERSON_5,PERSON_6,PERSON_7,PERSON_8,PERSON_9,PERSON_10,PERSON_11,COMPOSITION
18810710,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18810710,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18810710,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18811761,1,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18811761,2,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18811761,3,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18811761,4,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18811761,5,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18811761,6,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18811761,7,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18811761,8,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18811761,9,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18811761,10,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18812639,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18812639,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18812639,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18812639,4,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18812639,5,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18812639,6,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18812639,7,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18813080,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18813080,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18813080,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18814400,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18814400,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18814493,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18814493,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18814493,3,3,1,3,6,nan,nan,nan,nan,nan,nan,nan,nan,3
18814493,4,3,1,3,6,nan,nan,nan,nan,nan,nan,nan,nan,3
18814493,5,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18814493,6,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18814493,7,4,1,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18814493,8,3,1,4,6,nan,nan,nan,nan,nan,nan,nan,nan,3
18814493,9,3,1,4,6,nan,nan,nan,nan,nan,nan,nan,nan,3
18814493,10,3,1,4,6,nan,nan,nan,nan,nan,nan,nan,nan,3
18814493,11,5,1,3,4,5,6,nan,nan,nan,nan,nan,nan,3
18816992,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18816992,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18821453,1,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18821453,2,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18821453,3,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18821453,4,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18823664,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18823664,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18823664,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18823664,4,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18826784,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18826784,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18826784,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18827698,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18827972,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18827972,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18827972,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18829016,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18829016,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18830341,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18830341,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18830341,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18830341,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18831728,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18831728,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18831728,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18834601,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18834601,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18834601,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18834601,4,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18834601,5,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18834601,6,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18836516,1,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18836516,2,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18836516,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18837559,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18837559,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18837559,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18837559,4,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18837559,5,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18837559,6,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18837795,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18837795,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18837795,3,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18837795,4,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18837795,5,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18840335,1,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18840335,2,4,1,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18840578,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18840578,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18841576,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18841576,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18843293,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18843293,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18844855,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18844855,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18844855,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18844855,4,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18844889,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18844889,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18844989,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18844989,2,2,2,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18844989,3,2,2,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18844989,4,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18844989,5,3,1,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18844989,6,3,1,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18846042,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18846042,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18848373,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18848373,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18850048,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18850048,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18850048,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18850048,4,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18850048,5,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18850048,6,4,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3
18850048,7,4,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3
18852355,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18852355,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18852355,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18855019,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18855019,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18856588,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18856588,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18858715,1,6,1,3,4,5,6,7,nan,nan,nan,nan,nan,3
18858715,2,2,1,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18858715,3,2,1,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18858715,4,2,1,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18858715,5,3,1,6,7,nan,nan,nan,nan,nan,nan,nan,nan,3
18858715,6,3,1,6,7,nan,nan,nan,nan,nan,nan,nan,nan,3
18858715,7,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18858715,8,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18860308,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18860828,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18860828,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18860828,3,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18860828,4,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18862629,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18862629,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18862629,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18862629,4,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18868285,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18868285,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18872135,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18872135,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18872135,3,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18873409,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18873409,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18873409,3,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18873409,4,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18873409,5,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18873409,6,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18873665,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18873665,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18873665,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18883793,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18883793,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18883793,3,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18883793,4,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18883793,5,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18883793,6,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18883793,7,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18886419,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18886419,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18887583,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18891790,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18891790,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18891790,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18891790,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18891790,5,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18892051,1,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,1
18899531,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18899531,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18904026,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18904026,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18906102,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18906102,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18906102,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18906358,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18906358,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18906358,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18908101,1,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18908101,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18908101,3,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18915821,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18915821,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18915821,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18915821,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18915821,5,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18915821,6,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18915821,7,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18915821,8,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18915821,9,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18917191,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18917191,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18917191,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18917191,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18919433,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18919433,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18923966,1,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18923966,2,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18924576,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18929245,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18929245,2,2,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18931618,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18931618,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18931618,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18931618,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18932625,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18932625,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18932625,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18932625,4,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18934345,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18937442,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18937442,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18937442,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18937529,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18937529,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18937529,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18941818,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18941818,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18942851,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18942851,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18942851,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18942851,4,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18947573,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18947573,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18950508,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18950508,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18950508,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18950508,4,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18950508,5,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18951016,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18951016,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18951129,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18951129,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18951129,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18952404,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18955515,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18955515,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18956050,1,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18956050,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18956050,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18956050,4,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18956050,5,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18958153,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18958153,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18958153,3,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18958607,1,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18958607,2,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18958607,3,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18958607,4,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18958607,5,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18959245,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18959245,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18959245,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18959245,4,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18959492,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18959492,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18959492,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18959982,1,3,1,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18959982,2,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18959982,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18959982,4,3,1,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18959982,5,3,1,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18959982,6,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18959982,7,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18965039,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18967447,1,4,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3
18967447,2,4,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3
18967447,3,4,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3
18967447,4,4,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3
18967447,5,4,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3
18967447,6,4,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3
18968210,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18968210,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18968258,1,3,3,4,5,nan,nan,nan,nan,nan,nan,nan,nan,2
18968258,2,3,3,4,5,nan,nan,nan,nan,nan,nan,nan,nan,2
18968258,3,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18968258,4,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18969863,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18969863,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18969863,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18969863,4,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18969863,5,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18969863,6,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18969863,7,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18969983,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18969983,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18969983,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18969983,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18970170,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18970170,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18970170,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18970170,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18970317,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18970317,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18970317,3,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18970317,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18973592,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18973592,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18973592,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18973592,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18974008,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18974008,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18974008,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18974729,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18974729,2,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18974729,3,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18974729,4,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18979422,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18979422,2,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18979422,3,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18979422,4,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18979422,5,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18979492,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18979492,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18979659,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18979659,2,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18979659,3,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18980715,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18980715,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18981622,1,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18987033,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18987033,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18987033,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18988873,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18988873,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18997961,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19113685,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19113685,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19113685,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19115743,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19115874,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19115874,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19115874,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19115990,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19115990,2,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19115990,3,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19115990,4,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19115990,5,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
19115990,6,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
19115990,7,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
19116868,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
19117598,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
